# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
5.017500010676880030e-14,1.383202910238538923e-11,1.107301113203074812e-09,1.980250528609075516e-12
1.572691419039289705e-13,1.282558387738570862e-11,1.026483792385335443e-09,1.835604613318860552e-12
5.627501438921568699e-14,1.199195240731571921e-11,9.603323503880701881e-10,1.716510546653058855e-12
7.064660634613403987e-14,1.129858917647119863e-11,9.046653867970670001e-10,1.617232417011083942e-12
1.216546125945899040e-13,1.072296651156102470e-11,8.582663524992547207e-10,1.534708013302706178e-12
1.282709722664096816e-13,1.024611399217022108e-11,8.199822978799767300e-10,1.466467950529480348e-12
6.512428077482981223e-14,9.854258012806138133e-12,7.889794518564142856e-10,1.410511760592571613e-12
1.419887352919957817e-13,9.540461934914628244e-12,7.636704790722986194e-10,1.365211693795243876e-12
5.009528134159852559e-14,9.286525248663964468e-12,7.436534589408383611e-10,1.329237502694531020e-12
3.292256030255378554e-14,9.083706792050860598e-12,7.274749248961786896e-10,1.300268175579307772e-12
1.050515732532469107e-13,8.945541284690389571e-12,7.161222387905893127e-10,1.280208376488493060e-12
1.199191212483537930e-13,8.854478172333355303e-12,7.084641443851647258e-10,1.267325845985604883e-12
4.979042129617121464e-14,8.804390276033980579e-12,7.049342038966274837e-10,1.260287023879365326e-12
3.306836611768240444e-14,8.792598831921058600e-12,7.041487993316231999e-10,1.258586463937789921e-12
5.626641411780941372e-14,8.815790482463066443e-12,7.059512276366638502e-10,1.261790070119020929e-12
1.046482737151622783e-13,8.870068122801879519e-12,7.099173696787766454e-10,1.269518489391059646e-12
9.773829278579714626e-14,8.952428696391973988e-12,7.164153987422844674e-10,1.281432780155493550e-12
2.080901486896746705e-14,9.060579786641080804e-12,7.253686309434358288e-10,1.297221836470438271e-12
7.440080632521539019e-14,9.200963723279008058e-12,7.365703373503166793e-10,1.316990660011087656e-12
2.531288778724659206e-14,9.371653714019517941e-12,7.506036009839125027e-10,1.341496883230890677e-12
6.856445124440377524e-14,9.555373162816520696e-12,7.652135034199970262e-10,1.367576676954371327e-12
1.411059744628722362e-14,9.753305058701919182e-12,7.810763088400713633e-10,1.396283781701604411e-12
3.504231873649651455e-14,9.970738898440374132e-12,7.984706178871639998e-10,1.427289938069074447e-12
3.905889922026855256e-14,1.020067738015356484e-11,8.167983908795171320e-10,1.460238519636444185e-12
6.046149121456322905e-14,1.044171234185117528e-11,8.359025757729835032e-10,1.494738410488425031e-12
3.979151438934643228e-14,1.069069937219908215e-11,8.560730436538111580e-10,1.530358790444115999e-12
4.469215442336963856e-14,1.094454733404523809e-11,8.764862948570590310e-10,1.566625002980806024e-12
4.627688901489413354e-14,1.119708779007404575e-11,8.963566707593894884e-10,1.603015719220585718e-12
1.649847848714367676e-14,1.145760905603940837e-11,9.179064918541739040e-10,1.640042729949527188e-12
9.356724375756564148e-14,1.170820903937525692e-11,9.375601563414702163e-10,1.675676785142031947e-12
3.287548558517292352e-14,1.191619983369275902e-11,9.542486853618827526e-10,1.705842816741018551e-12
9.918670782675951010e-14,1.209089118403642985e-11,9.680364978418010164e-10,1.730555995453189073e-12
8.994117501849285872e-14,1.221202894206870049e-11,9.777195091103522581e-10,1.747973218340392432e-12
3.914184335128377529e-14,1.226880559346375167e-11,9.825139785921653760e-10,1.756268904332752983e-12
1.064063238880947324e-13,1.225258282004055493e-11,9.808845682484985271e-10,1.753713099698383593e-12
1.024540647558176252e-13,1.214880304633006482e-11,9.727633855772344896e-10,1.738763039025669906e-12
1.552522895893109591e-13,1.195055278098049946e-11,9.566747503899617167e-10,1.710163372994260271e-12
5.468290508878320990e-14,1.164686048130655685e-11,9.327687519706720829e-10,1.667048220302152349e-12
2.220815258487663290e-14,1.122934038632614237e-11,8.990957865468816857e-10,1.607666820470233293e-12
3.634789905982946149e-14,1.068087996629054466e-11,8.551640148604065195e-10,1.529089382300001124e-12
4.064637191027956037e-14,1.006367867214504128e-11,8.058280012560599888e-10,1.440616469462595252e-12
1.074748747997626267e-14,9.360943149252022432e-12,7.497192777230687006e-10,1.340086118020142133e-12
4.659677959635742915e-14,8.591003420060443721e-12,6.879905292466399866e-10,1.229657405584809614e-12
5.723065755132365439e-14,7.769535981013004206e-12,6.222148706372813952e-10,1.111975385098492366e-12
3.640910525959608405e-14,6.917231689023573555e-12,5.540433008131083048e-10,9.900358512744095812e-13
3.132770523154204209e-14,6.057126017555949422e-12,4.850343376875293581e-10,8.670185757418987767e-13
1.566672501470097890e-14,5.213467552865460067e-12,4.174398715078515614e-10,7.463539255819432596e-13
4.948225397950410530e-14,4.413943532622618874e-12,3.533048064320642021e-10,6.317306902426937917e-13
2.499336824557791124e-14,3.675920767149108036e-12,2.942784828331789967e-10,5.261864628511272448e-13
3.666116476454807366e-15,2.985098708804525313e-12,2.391509228656511270e-10,4.272854300047538320e-13
4.497719084289346185e-14,2.404517941327825498e-12,1.924147222774313205e-10,3.440614478713694686e-13
2.907060558080840343e-14,1.922562503604569643e-12,1.538961782842675552e-10,2.751059851154524927e-13
1.259349552793102141e-14,1.518995301467603798e-12,1.216187151223841671e-10,2.174084963362016860e-13
1.255423159290795053e-14,1.187533832567360533e-12,9.506857909660071247e-11,1.699585364323520448e-13
2.000957171412560482e-14,9.195713469100153858e-13,7.360624847852533880e-11,1.315458991080349350e-13
1.888331806002546729e-14,7.053641545072892934e-13,5.644256189216128437e-11,1.008924507468513487e-13
1.236938568724348374e-14,5.364449479553661510e-13,4.291946877606022581e-11,7.674825650602997336e-14
1.053465028653738583e-14,4.051808382735490014e-13,3.242093333141401458e-11,5.795798555765595003e-14
5.637717542432003029e-15,3.044532411228156426e-13,2.437109133997260044e-11,4.355821244731517600e-14
3.151520904790679522e-15,2.288929465585505878e-13,1.832515246229688428e-11,3.275312241982150482e-14
2.336616138130313666e-15,1.712256522791330102e-13,1.371018227763143738e-11,2.450039925017875158e-14
2.707937476792938883e-15,1.313787413036021286e-13,1.051339640113674362e-11,1.879685748855556292e-14
1.311297862052482974e-15,1.035960754246332623e-13,8.294079445612044969e-12,1.482461431640733113e-14
1.104497370658113502e-15,8.391151571754027252e-14,6.718658092967067774e-12,1.200705758481940878e-14
9.452221627841699925e-16,7.023997128621375432e-14,5.622256619217473958e-12,1.005184293969021582e-14
1.589040814089454078e-15,6.113630911474200916e-14,4.890623642277281154e-12,8.745917439237135609e-15
1.250766749364763251e-15,5.528104802300200978e-14,4.422670610976304358e-12,7.909275744089898850e-15
6.896594583324934407e-16,5.165503700544023236e-14,4.135547790086525536e-12,7.391555778481535566e-15
8.359315088550101874e-16,4.956627247084467542e-14,3.968667761692182818e-12,7.091321036973421575e-15
9.621116515765324716e-16,4.850279944236204764e-14,3.884065364187466400e-12,6.937840950589999099e-15
1.566695941517475851e-15,4.808297719195114087e-14,3.846873461968400066e-12,6.876148849292902684e-15
6.329023027303574118e-16,4.793680830815095810e-14,3.839289146064763164e-12,6.858592102787677953e-15
7.435421103094764079e-16,4.791095431785077021e-14,3.836693345726991546e-12,6.854513868281127625e-15
1.136732915684155300e-15,4.792938639146665874e-14,3.835665396382185967e-12,6.856201446492263915e-15
1.336246988421826290e-15,4.795646815797823468e-14,3.836725910618200875e-12,6.859639509111962382e-15
1.327385505246113046e-15,4.797128364831829105e-14,3.838234020565096788e-12,6.861547428652371669e-15
8.923496290239692848e-16,4.794101428091404603e-14,3.837872694115895572e-12,6.858641180312606982e-15
5.561865774105214760e-16,4.785310159958031595e-14,3.831870952753191154e-12,6.847648580670656617e-15
6.378706033818886481e-16,4.770165458226148430e-14,3.819884947587304092e-12,6.825339591104164531e-15
1.005258589123982731e-15,4.745486092198207731e-14,3.798616564910505945e-12,6.788571318475615782e-15
1.412861545070343480e-15,4.709385133475220261e-14,3.769345807194136692e-12,6.734346869798886258e-15
1.597118979873491750e-15,4.657959771798142981e-14,3.727773404526792271e-12,6.659886572705314125e-15
1.448554779785211287e-15,4.589295664608896329e-14,3.672614860288593640e-12,6.562709287911190029e-15
1.560259357938252615e-15,4.502340075136672534e-14,3.601724683956070282e-12,6.438304512152506073e-15
1.668811892266953773e-15,4.392723028231198291e-14,3.515224815650404192e-12,6.279638637689116253e-15
1.730992473377959687e-15,4.267502078206536844e-14,3.414688925999916815e-12,6.100143858447463219e-15
1.732410521675696942e-15,4.122378016620216432e-14,3.297777626052689467e-12,5.892851367525812759e-15
1.399197663684270496e-15,3.956985260206573343e-14,3.165375235261782211e-12,5.658251423007060987e-15
9.212076750104144026e-16,3.773992220200812443e-14,3.021492418351485409e-12,5.397602007789482784e-15
1.626247269326449109e-15,3.577281058557087012e-14,2.861573731984665456e-12,5.112940675438208770e-15
1.408513916990288737e-15,3.362736024640958297e-14,2.690047476644838540e-12,4.807064276162518755e-15
1.198511094885432374e-15,3.135803371099308180e-14,2.508446412101482545e-12,4.483473682657746137e-15
1.111126084754587627e-15,2.899923644977052322e-14,2.319610038883052517e-12,4.146282730608316183e-15
8.983438833300063229e-16,2.658429006851266066e-14,2.127004300965397507e-12,3.801385775609443170e-15
1.129661537472492044e-15,2.423080288423180201e-14,1.937925981707776519e-12,3.463299045925869740e-15
1.300351076219338477e-15,2.204242570815453278e-14,1.761609200566676422e-12,3.149613722772686374e-15
1.304702092635447711e-15,2.004701470116965498e-14,1.602146668223109062e-12,2.863670696729476285e-15
8.130768876492908997e-16,1.841208674547627592e-14,1.472562759721189844e-12,2.631951067117206731e-15
8.890045494661638418e-16,1.718651541678399700e-14,1.374025617791543894e-12,2.456257936767868229e-15
6.624401926675461056e-16,1.625581423289087486e-14,1.300494219527039914e-12,2.323830054768891489e-15
6.939968778055963394e-16,1.557092533232032946e-14,1.245605295315154047e-12,2.225596762867988137e-15
7.428508460837190437e-16,1.507548100764166087e-14,1.205692025170732868e-12,2.154491206130208720e-15
5.250895356614121466e-16,1.472188603935230162e-14,1.177957352047457855e-12,2.104935540981709251e-15
4.226487071624012177e-16,1.449013348146192137e-14,1.159508097609723374e-12,2.072360394380095294e-15
3.086712396217953001e-16,1.435201246683601679e-14,1.149120805515351248e-12,2.052858109647274195e-15
3.927166182954804019e-16,1.428466824252491240e-14,1.143363760389616727e-12,2.042930978819623945e-15
5.755878419167768361e-16,1.426517328005789927e-14,1.141230726945543129e-12,2.039310665925249313e-15
5.306673371817571311e-16,1.426203873273088613e-14,1.141430635587080289e-12,2.038835052096135478e-15
6.068425244988172954e-16,1.426023630574385308e-14,1.140824623974132486e-12,2.038375396725924559e-15
6.991446870283982444e-16,1.423612516695397744e-14,1.138489326006787194e-12,2.034608066993607401e-15
6.264279443233138139e-16,1.415881975980535413e-14,1.132787336313093504e-12,2.023679023263838196e-15
6.690104493170940759e-16,1.401872949653139103e-14,1.121604049569942723e-12,2.003291507214753402e-15
