# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
2.298194857847481288e-16,2.621782720155189529e-15,3.386755604941568280e-13,1.482257480299425183e-15
3.379779489410871044e-16,2.575366689380121070e-15,3.321422474725061919e-13,1.453693491901783626e-15
3.080340871931554441e-16,2.530845473309964632e-15,3.264747325225576726e-13,1.429256504214151276e-15
2.960254628188967041e-16,2.493120634068986809e-15,3.216548523220664445e-13,1.408066444040446033e-15
3.549990153141994330e-16,2.461916988544193218e-15,3.172778150473618536e-13,1.389410536866008398e-15
3.125085493026596689e-16,2.432147325469019990e-15,3.136918561845620169e-13,1.373072343459969585e-15
3.374468156330575951e-16,2.408231506833703044e-15,3.104935080963385435e-13,1.358852940430952391e-15
3.677312596104359630e-16,2.387007366077740379e-15,3.075188264914761799e-13,1.346568416928311907e-15
3.964419542649658175e-16,2.368916903405537782e-15,3.049578984025266721e-13,1.336047667285554979e-15
3.660330281474764230e-16,2.352626664416664911e-15,3.030638270021432752e-13,1.327130441302681956e-15
3.086986987178759121e-16,2.337866924285125989e-15,3.014909170882736524e-13,1.319665620249334482e-15
3.801647756210739148e-16,2.329768451690301208e-15,3.001238550660704773e-13,1.313509692115454936e-15
3.333842103913134039e-16,2.318960475331912862e-15,2.988952572570681182e-13,1.308525404294245220e-15
3.081129780099139183e-16,2.311243768690868933e-15,2.980456223884405829e-13,1.304580575878200867e-15
3.752799263666740264e-16,2.307811122534896563e-15,2.972271077257020595e-13,1.301547055182428577e-15
3.790958791501578683e-16,2.304248679610749763e-15,2.967835576627396747e-13,1.299202556793786496e-15
3.945374963192694370e-16,2.301889687772672607e-15,2.963981208843430787e-13,1.297608108816448655e-15
3.757050282684211771e-16,2.299092733435852073e-15,2.961438377865319333e-13,1.296363157229887173e-15
4.368144797137946314e-16,2.299376782703534880e-15,2.958957837831636528e-13,1.295226061376625058e-15
4.938979701205349580e-16,2.299200454060825086e-15,2.955948852290281851e-13,1.293961165208207820e-15
4.367901349205261777e-16,2.294684284204594767e-15,2.953347343202395947e-13,1.292333648136235620e-15
4.746267374132021069e-16,2.291991936499821443e-15,2.947967638765968280e-13,1.290109975563724320e-15
5.038905437569866356e-16,2.287139243402214758e-15,2.939720413493699738e-13,1.287058762296910599e-15
5.359063339731180012e-16,2.281298646613833556e-15,2.930896390937605103e-13,1.282952042268613586e-15
5.573940884621991113e-16,2.272370132867707651e-15,2.917945413675325886e-13,1.277566932768381850e-15
5.852245160512893371e-16,2.261049156384760205e-15,2.901763341093313733e-13,1.270687674241635244e-15
5.357307471364835209e-16,2.244700211372284219e-15,2.883700507766142405e-13,1.262108017826497374e-15
5.089229261358900474e-16,2.225093546082654189e-15,2.859275519079515806e-13,1.251633922353806987e-15
5.503221506256725473e-16,2.204299933372216244e-15,2.830147648891530187e-13,1.239086510843094325e-15
5.228103813664188496e-16,2.178062252721486233e-15,2.798512007033623176e-13,1.224305223981624591e-15
5.842458900479952127e-16,2.147833957598937863e-15,2.756098773042729051e-13,1.206072675265530190e-15
6.057456193295244682e-16,2.113293630759678384e-15,2.710192098843466993e-13,1.186136644720277806e-15
