# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Sensitivity Curve
5.791875890211718144e-16,1.707769440911937448e-15,9.856580574365432332e-14,4.299026541506523561e-16
6.155240484399587827e-16,1.705542071465886108e-15,9.827248780201634814e-14,4.289279821968889916e-16
6.207463829264322121e-16,1.701748306182961222e-15,9.802331131239934279e-14,4.279089072122772187e-16
6.130951398361915840e-16,1.697315687079708444e-15,9.780006094018162941e-14,4.268406569402026866e-16
6.513829951897061571e-16,1.694964153770213847e-15,9.751618992893363072e-14,4.257147851800082427e-16
6.124636459906920832e-16,1.688507310338762303e-15,9.729673848756846374e-14,4.245256939008572275e-16
6.270537116490319033e-16,1.683958321105306502e-15,9.694830664252120734e-14,4.232687758727300789e-16
5.902280084065133878e-16,1.676915482581002078e-15,9.667912802238658860e-14,4.219456976030877207e-16
6.071315455043276363e-16,1.672346304266687646e-15,9.633941581301449531e-14,4.205608714238642190e-16
6.134368214261753644e-16,1.666637952896339076e-15,9.595357804943327784e-14,4.191187761435634532e-16
6.598771043197399137e-16,1.664092057061329649e-15,9.567434476588586599e-14,4.176238623515823432e-16
6.061124024826411782e-16,1.654942205717253659e-15,9.532474505356815079e-14,4.160805465932698635e-16
5.895586230393113752e-16,1.647807325793356955e-15,9.496147188296051302e-14,4.144932063637705264e-16
5.955248439165739726e-16,1.641840109604244115e-15,9.459126173162072652e-14,4.128661755472649462e-16
6.421572096262805732e-16,1.637774986475061500e-15,9.416948002418565174e-14,4.112037402976229443e-16
5.872182928947365469e-16,1.627833940046583171e-15,9.376701435139566252e-14,4.095101353553866672e-16
6.065127166026404205e-16,1.622625419605764729e-15,9.341637173642702286e-14,4.077895407948392875e-16
5.910169888398699305e-16,1.614406231409048386e-15,9.295316801967645824e-14,4.060460791941015993e-16
5.887325145162789183e-16,1.607354831815872898e-15,9.254165096450360879e-14,4.042838132202395595e-16
6.199101896975186959e-16,1.602484230071240635e-15,9.215856599448268288e-14,4.025067436207779784e-16
5.976873300781431243e-16,1.594263033072055740e-15,9.175544598606658765e-14,4.007188076123049986e-16
6.213466964990736922e-16,1.588641982860834004e-15,9.134082255040046740e-14,3.989238776564692035e-16
6.122377101351965430e-16,1.581263469041502986e-15,9.094756224261056501e-14,3.971257606132628150e-16
6.213507283803601877e-16,1.574627296442646345e-15,9.051436406368698194e-14,3.953291364765442014e-16
6.228034724492606135e-16,1.567622959203737883e-15,9.008818048007601818e-14,3.935425237009555021e-16
5.807755852324900771e-16,1.558286744943191285e-15,8.968554884647971047e-14,3.917759182102253012e-16
5.667199679269788267e-16,1.550765890733177682e-15,8.929612036887599145e-14,3.900393194390550102e-16
5.721309464155125013e-16,1.544579077239423380e-15,8.891827185356749567e-14,3.883425507297643271e-16
5.735677197019539395e-16,1.537762145933068005e-15,8.848185773669297089e-14,3.866952683215454009e-16
5.899969190517006273e-16,1.533084090104624560e-15,8.818254593580769206e-14,3.851069727707650800e-16
5.691470970496356793e-16,1.525759462642121836e-15,8.781260174390793682e-14,3.835870227355288010e-16
5.639958475461191280e-16,1.519807120382186803e-15,8.747892165698640467e-14,3.821446510668518735e-16
5.869616539698968257e-16,1.515898638797947842e-15,8.716882604125379580e-14,3.807889831593398120e-16
6.114864799890764905e-16,1.512246932621270236e-15,8.685762369294067035e-14,3.795290575264263949e-16
5.945675412608414779e-16,1.506639666204347263e-15,8.658049357154741044e-14,3.783738485789756168e-16
5.564711651960537620e-16,1.500190745340788987e-15,8.632146981285422861e-14,3.773322916013314725e-16
5.402506123640148169e-16,1.496440252536178216e-15,8.620592472671708860e-14,3.764133099355909689e-16
5.577796016146909254e-16,1.493953227867838700e-15,8.597056601638895542e-14,3.756258444033753866e-16
5.853279129487476366e-16,1.493276231642513883e-15,8.584868243391706089e-14,3.749788850142935037e-16
5.558601076705527180e-16,1.489726014869305054e-15,8.575009431840580306e-14,3.744815050320875565e-16
5.674227382052659645e-16,1.488446782085168367e-15,8.559472228605748600e-14,3.741428974929683131e-16
5.801874614529301591e-16,1.488612010002537743e-15,8.556501585034439904e-14,3.739689174850042356e-16
5.881562155168997940e-16,1.488833965112280202e-15,8.554024684453381133e-14,3.739484074630551619e-16
5.754928961283498393e-16,1.488887958672836578e-15,8.560994981654961106e-14,3.740596852787611739e-16
5.658956354866540929e-16,1.489239207194638710e-15,8.566759659479927332e-14,3.742793798174636044e-16
5.699090029391467447e-16,1.490956282469319772e-15,8.577253946108430245e-14,3.745841744851316408e-16
5.788518761559001216e-16,1.492887597863690442e-15,8.585394267114506635e-14,3.749507469029601615e-16
5.560177242254606929e-16,1.493368210060009215e-15,8.597629061018196864e-14,3.753557230472197252e-16
5.540644686747096936e-16,1.494857892005843115e-15,8.606974736997656694e-14,3.757756459665353168e-16
5.443414425378997599e-16,1.495445252545231056e-15,8.611125967561636838e-14,3.761869591256053821e-16
5.824768008988765661e-16,1.499154927568253838e-15,8.619622858969812529e-14,3.765660044663163226e-16
5.637031995497805004e-16,1.499502934866101190e-15,8.629437984068453984e-14,3.768890352933694060e-16
6.109259136592100926e-16,1.502902462932311333e-15,8.631180522754703887e-14,3.771322440819303510e-16
5.892141778634514912e-16,1.502563965319844424e-15,8.639123431902513539e-14,3.772718052688903742e-16
5.757354575342818172e-16,1.501888888154649671e-15,8.640124716759308209e-14,3.772839330271365499e-16
5.947399858540864683e-16,1.502355467233567602e-15,8.635546822540264579e-14,3.771449539337222500e-16
6.164620596303996212e-16,1.502427533045121119e-15,8.628608791588518934e-14,3.768313943281705021e-16
5.997774886176811203e-16,1.499324841081581738e-15,8.615391632394191210e-14,3.763200820171201989e-16
5.744138882301314827e-16,1.495342799704947726e-15,8.602777434951691306e-14,3.755942070627587929e-16
5.816739990528452922e-16,1.492148379500477591e-15,8.581100872664484428e-14,3.746781234592623047e-16
5.739217815244372545e-16,1.487564561135343233e-15,8.556366019905488866e-14,3.736326705791434972e-16
5.600373793942962312e-16,1.482752545023166300e-15,8.534758365059547171e-14,3.725269077749368354e-16
5.630376037787274661e-16,1.478359038714718197e-15,8.506054927343885590e-14,3.714291807760998006e-16
5.721114195173447069e-16,1.474774150989785496e-15,8.480957611617812763e-14,3.704070536875118387e-16
5.666740129311613580e-16,1.471428236754576785e-15,8.465581104767975569e-14,3.695273848813093577e-16
5.569330989346962934e-16,1.468862715955578644e-15,8.457616166303373599e-14,3.688565245857117755e-16
5.622231639596526194e-16,1.467642599759551297e-15,8.448650951630507531e-14,3.684606326381783654e-16
5.667465959590923663e-16,1.467542900913215804e-15,8.445866734229163849e-14,3.683970326168132632e-16
5.349363319718087548e-16,1.466524890612913686e-15,8.449584667529504698e-14,3.686717186000648261e-16
5.266501511996283331e-16,1.468215248211531721e-15,8.461926170077693376e-14,3.692457659249889203e-16
5.494638224518045041e-16,1.472715829601175551e-15,8.480157581429822627e-14,3.700707848055477324e-16
6.023041687528417571e-16,1.479923064026368382e-15,8.504958601008051894e-14,3.710985274068649360e-16
6.061635129151722992e-16,1.484531883235583746e-15,8.529484900514814387e-14,3.722805912531847782e-16
5.832906164502541605e-16,1.488006797390273865e-15,8.556730931722307725e-14,3.735681826856208996e-16
5.628872892895201729e-16,1.492014742442001067e-15,8.587204379529876359e-14,3.749119443893359762e-16
5.951888335116211508e-16,1.499244931845295325e-15,8.619011535004836314e-14,3.762618477644461799e-16
6.046690567956115968e-16,1.505134170212965331e-15,8.651974016884466073e-14,3.775671514364278098e-16
5.553429653566446325e-16,1.507659089686485273e-15,8.688414048772777342e-14,3.787764274796653018e-16
5.608687978754059872e-16,1.514516448186107290e-15,8.741716046546272118e-14,3.798376569549366591e-16
5.942197854718605616e-16,1.521725255142587639e-15,8.784355197213437733e-14,3.806983961297413561e-16
6.021055352495543244e-16,1.524944042800974246e-15,8.803012352489643565e-14,3.813060355640628137e-16
5.874657064054054433e-16,1.525047227060848734e-15,8.806978491584494158e-14,3.816196692737099511e-16
5.912771990150995935e-16,1.521728716917125875e-15,8.764081693069439545e-14,3.816381542110489791e-16
6.015879896557141283e-16,1.519294679740674626e-15,8.733305257626211961e-14,3.813889630060872158e-16
5.890388143715678823e-16,1.517058160460138207e-15,8.726675630278200037e-14,3.809038570453933467e-16
5.959384502441832743e-16,1.514863804923695686e-15,8.711934316412368239e-14,3.802149195996242194e-16
6.204442222771265887e-16,1.513078755243396083e-15,8.693696690503614488e-14,3.793543731373512867e-16
6.034049425547755439e-16,1.507756742836726722e-15,8.665581204108482565e-14,3.783544228313261825e-16
5.738765179770896695e-16,1.501332092146677188e-15,8.635646535995741697e-14,3.772471267621274064e-16
5.857453568387817690e-16,1.497402433326444991e-15,8.608305268631122520e-14,3.760642929918180009e-16
5.905835929597090555e-16,1.492971009867296138e-15,8.580901521325323225e-14,3.748374034092853218e-16
5.867190576759418846e-16,1.489018007507837184e-15,8.565728060732700486e-14,3.735975640402560367e-16
5.874973597161118010e-16,1.485300713430538515e-15,8.549651766684139379e-14,3.723754813684241673e-16
5.821587994593032935e-16,1.480175543133387009e-15,8.519771048621599795e-14,3.712014641286842759e-16
5.724666517366999855e-16,1.475252343876250909e-15,8.493661660676284682e-14,3.701054500075609298e-16
5.937398073493781481e-16,1.472250091985507476e-15,8.466142087047516609e-14,3.691170567179843938e-16
5.757586685642148307e-16,1.467165380041036129e-15,8.437974964603249211e-14,3.682656570035812802e-16
5.406776771265125874e-16,1.462162414597575663e-15,8.419084858896249567e-14,3.675804593381730792e-16
5.450277794792773625e-16,1.460293962787662060e-15,8.405409789654736687e-14,3.670839439948166424e-16
5.764935903213826925e-16,1.460546668330499199e-15,8.393453293257634855e-14,3.667773875949620336e-16
5.570374522862345118e-16,1.458849621631734623e-15,8.389907074585861222e-14,3.666484567702505463e-16
5.706112960216475269e-16,1.459619270457454891e-15,8.388724560606165780e-14,3.666833883131259767e-16
5.915717631032895070e-16,1.461699646978345543e-15,8.394443510672962078e-14,3.668686468973390919e-16
6.075278377288112041e-16,1.463879018199069419e-15,8.401626261044051939e-14,3.671908670297499549e-16
5.886761297735397666e-16,1.464732575752730059e-15,8.414643074866037572e-14,3.676368003256842111e-16
5.707890108191956961e-16,1.466028809915146667e-15,8.429534917825814377e-14,3.681932679059080107e-16
6.076729607306479316e-16,1.470463402069052598e-15,8.441195120552758536e-14,3.688471177654955696e-16
6.058833573883173952e-16,1.473107299212432316e-15,8.456603565309030761e-14,3.695851870114189836e-16
6.042069215499545702e-16,1.476208479497246972e-15,8.475745578000084297e-14,3.703942689069704619e-16
5.783185010552950984e-16,1.478111609395322908e-15,8.496254647104826588e-14,3.712610846971803033e-16
5.666248433629662433e-16,1.481155317087090527e-15,8.519291322292550361e-14,3.721722602205967463e-16
5.719057205993733010e-16,1.485030838323088831e-15,8.539685582808294234e-14,3.731143073389807451e-16
5.486966544310358793e-16,1.487687442437891786e-15,8.565215021298948860e-14,3.740736102377714264e-16
5.685432398926198328e-16,1.493045153573421531e-15,8.592533977829652361e-14,3.750364166666424392e-16
5.958018076294196406e-16,1.498405535957616437e-15,8.614989601146015219e-14,3.759888363818850541e-16
5.918497910601630697e-16,1.501530341747193295e-15,8.633155098282719370e-14,3.769193051944086033e-16
5.843019105733421336e-16,1.504554795497953150e-15,8.653258154345259546e-14,3.778245520150693169e-16
5.688981805567371709e-16,1.507051686905247980e-15,8.673130928350310187e-14,3.787058024352535126e-16
5.376377162045839096e-16,1.507959328161460536e-15,8.685657403413897812e-14,3.795648621049817088e-16
6.058802430056872057e-16,1.578464020853072685e-15,8.684274209619830334e-14,3.804035586031281794e-16
6.145793729676893361e-16,1.540573933817771027e-15,8.724552607391252274e-14,3.812237403569657001e-16
5.897007702376220199e-16,1.521565862202110884e-15,8.753614478887275568e-14,3.820272756486674195e-16
5.622073586494819637e-16,1.523011459873884220e-15,8.771632834629718542e-14,3.828160517108256184e-16
5.574320522172367460e-16,1.525578359427763584e-15,8.787284078071360211e-14,3.835919739129311605e-16
5.654797645680302339e-16,1.528550493618670898e-15,8.799067810390978413e-14,3.843569650406911237e-16
5.959017685887516608e-16,1.533437919638275824e-15,8.818294886496484943e-14,3.851129646698207089e-16
5.721640766727310035e-16,1.535028734265279850e-15,8.836356545190674177e-14,3.858619286359896019e-16
5.660294185808167050e-16,1.537922806597589311e-15,8.857694042049886767e-14,3.866058286023898724e-16
5.649068406895039925e-16,1.540302993161242199e-15,8.869370368538747908e-14,3.873466517264262175e-16
5.421718643367427625e-16,1.542410504321627011e-15,8.893185366867371203e-14,3.880864004268705021e-16
5.533136842925787666e-16,1.545678396654420977e-15,8.906911947951993725e-14,3.888270922528757435e-16
5.712784975118966736e-16,1.549865525878357466e-15,8.926708278931683156e-14,3.895707598561130517e-16
4.761436137868269088e-16,1.547059441486821802e-15,8.942707965551658409e-14,3.903179088792356622e-16
5.307791787680526564e-16,1.553399210970281659e-15,8.962304572288326919e-14,3.910616656228087259e-16
5.308367439038896622e-16,1.556839595808724171e-15,8.986190560828824525e-14,3.917920668185692541e-16
5.452276781876285653e-16,1.560171974273394920e-15,8.999198060241210325e-14,3.924988335524896715e-16
5.653126974429422992e-16,1.563862721171718214e-15,9.013130121354703502e-14,3.931716188945914408e-16
5.391989243336094167e-16,1.564094605716831692e-15,9.019622204641558662e-14,3.938004827933423859e-16
5.611254003498015823e-16,1.567213191794318459e-15,9.027641701220994127e-14,3.943822519188051993e-16
5.422222885013168705e-16,1.568648598681171901e-15,9.046157883058864959e-14,3.948880635853151263e-16
5.711038227827584678e-16,1.571574233277550457e-15,9.050681686958389587e-14,3.953173962330405829e-16
5.695442342002158444e-16,1.572492355098401137e-15,9.054657572262531112e-14,3.956597084496273137e-16
5.788713547316344797e-16,1.574403319297601699e-15,9.065047355832517310e-14,3.959044794649054086e-16
5.715284115330460836e-16,1.574456943056815012e-15,9.067614563943987527e-14,3.960413198132066431e-16
5.807390985829975650e-16,1.574615527714476639e-15,9.062594405448346652e-14,3.960619601839384140e-16
5.605234449021618770e-16,1.573223857958443210e-15,9.062448390136042556e-14,3.959685605449644562e-16
5.426148685208881361e-16,1.572119204787979373e-15,9.066588722411097413e-14,3.957697388333896161e-16
5.339407674608727107e-16,1.570074044449134044e-15,9.055253882562499182e-14,3.954743095822153281e-16
5.648548446870873897e-16,1.570372152701267726e-15,9.046051953224003662e-14,3.950911344837484886e-16
5.496316953443301034e-16,1.567994554480634720e-15,9.039154448761689373e-14,3.946291019438249378e-16
5.680179659638080474e-16,1.566008723641044517e-15,9.015136027942958493e-14,3.940971085648817705e-16
5.792449713641157444e-16,1.564326066932442621e-15,9.001050870077848539e-14,3.935040425837928017e-16
5.883189852482104967e-16,1.562254286644094508e-15,8.985143499382664337e-14,3.928587692796443797e-16
5.580226052782713429e-16,1.558177132404155306e-15,8.973998473681257674e-14,3.921701183567858711e-16
5.350361513722521564e-16,1.554405800165457970e-15,8.962242056207733629e-14,3.914468733000242747e-16
5.646606922216524634e-16,1.553204551391870563e-15,8.944671112862454580e-14,3.906977626916829712e-16
5.534555301889676269e-16,1.549219953798701675e-15,8.923016486555962730e-14,3.899314534740138491e-16
5.077990430441385649e-16,1.543527380721334349e-15,8.905496640866468277e-14,3.891565461357464919e-16
5.122984805685016237e-16,1.540708741457126842e-15,8.886921587080208383e-14,3.883815717979192423e-16
5.222353088001159768e-16,1.538371141828803398e-15,8.870041906732466852e-14,3.876149911715941187e-16
5.293316586438062683e-16,1.536010123737953959e-15,8.854504089142754818e-14,3.868651953588216071e-16
5.433406704537921837e-16,1.533925875915552965e-15,8.836785450253145895e-14,3.861405084680557445e-16
5.522990647235283050e-16,1.531704305422273727e-15,8.820219078191190127e-14,3.854491920160956411e-16
5.229285990597967759e-16,1.527671431150532105e-15,8.808153297208353504e-14,3.847994510906392121e-16
4.811346174035814240e-16,1.522869909648726993e-15,8.794497961776294031e-14,3.841994422505994189e-16
5.071392145381741393e-16,1.522104572370641788e-15,8.779680020649697388e-14,3.836572831453750469e-16
5.114800631940469924e-16,1.520631281473320395e-15,8.770247642008163787e-14,3.831810638393607849e-16
4.976492698467570086e-16,1.518447105237885523e-15,8.763467520243758535e-14,3.827788598339944658e-16
5.057019446438528273e-16,1.517375185622756870e-15,8.752523432200988518e-14,3.824587467867845794e-16
5.150320695249523323e-16,1.517069216331156591e-15,8.747691423885169322e-14,3.822288169346592002e-16
5.083746786812076422e-16,1.515880780359229457e-15,8.741226892236242241e-14,3.820971972381132154e-16
4.683186934171918350e-16,1.513676056915978559e-15,8.743750724427694355e-14,3.820720692725958322e-16
5.009923904902517551e-16,1.515868242355503203e-15,8.744831532768146312e-14,3.821616909046710829e-16
5.283514366624843571e-16,1.518193496113286151e-15,8.748130685373117300e-14,3.823744198026272303e-16
4.899537916749686502e-16,1.517255770553661927e-15,8.756025598339946290e-14,3.827187388444643826e-16
5.017194633755468519e-16,1.520117550572556611e-15,8.769959569186188510e-14,3.832252744344568211e-16
4.925386220406993103e-16,1.522108365932962023e-15,8.785103823321809505e-14,3.838704007730559199e-16
4.844173193047430421e-16,1.524450441904243439e-15,8.799753898705484172e-14,3.846744503139754503e-16
5.200566546689508970e-16,1.530687635185192061e-15,8.826231562907421377e-14,3.856470909484601338e-16
5.253322687767194925e-16,1.535346605165980881e-15,8.850982915384198033e-14,3.867979582294813401e-16
5.236601513551619485e-16,1.540340664277831740e-15,8.880214967158356295e-14,3.881370191850488774e-16
5.048700899540993800e-16,1.545145903220603947e-15,8.914633199551382534e-14,3.896746150130586917e-16
5.068604535602425006e-16,1.552139921858892572e-15,8.955633548426156163e-14,3.914215069027358889e-16
5.103994158935110722e-16,1.560232589536737134e-15,9.003429524006756332e-14,3.933889252434620636e-16
4.847282171811961783e-16,1.567096573837078992e-15,9.051728168366527415e-14,3.955886225147131792e-16
4.854391935803829765e-16,1.576587571462648787e-15,9.106929858034066839e-14,3.980329301867427981e-16
5.120875039831100348e-16,1.588550583596216340e-15,9.167306374521677782e-14,4.007348200012965673e-16
5.213974497949605728e-16,1.601241365491202301e-15,9.242282938023389802e-14,4.037079700453557819e-16
5.236398490993648925e-16,1.614865467488971702e-15,9.326700072711606830e-14,4.069665908982323351e-16
5.138674262774514483e-16,1.628417781120319696e-15,9.411779338656547817e-14,4.105129810828434255e-16
5.298143000355957110e-16,1.644696966107979238e-15,9.505411530043306267e-14,4.143201443421062448e-16
5.045826146576413973e-16,1.658118032462746607e-15,9.588652401427572236e-14,4.183450017222978738e-16
5.041406252225092915e-16,1.673663359832625657e-15,9.675646074442520587e-14,4.225420568044961812e-16
4.800614465748137644e-16,1.689064863143434190e-15,9.774733071402467621e-14,4.268640931302330575e-16
5.113860650687976753e-16,1.709101603214546472e-15,9.888311640514632465e-14,4.312620051758671855e-16
4.553722685808688409e-16,1.722874047877381186e-15,9.988243357035832111e-14,4.356846836834997222e-16
4.331864760713521315e-16,1.738806320094541054e-15,1.009043472007062555e-13,4.400878182441500112e-16
5.244041108045819673e-16,1.762123982187834722e-15,1.019824009380315441e-13,4.445941042507045543e-16
5.044978406886047778e-16,1.775877019118913485e-15,1.027866907152791527e-13,4.487475501305539083e-16
5.136602401236828435e-16,1.791335246434831198e-15,1.036385664606513688e-13,4.526925488472205003e-16
4.877263052333420126e-16,1.804259391979758033e-15,1.045000403212928502e-13,4.563680025726412932e-16
5.093693144123049926e-16,1.818475959197051869e-15,1.052552938392816059e-13,4.597115482794916505e-16
5.459936546408534773e-16,1.832137552342628831e-15,1.059327373863075983e-13,4.626599491346068836e-16
5.333150761455022144e-16,1.841402992842912075e-15,1.065427315932055033e-13,4.651495656497526353e-16
5.595027640130430215e-16,1.850144702756999115e-15,1.069378653487376309e-13,4.671169055255992371e-16
5.531997275807427199e-16,1.855405871636438959e-15,1.072851329217076143e-13,4.684992493609016331e-16
5.588777892201217801e-16,1.858683158271486130e-15,1.074636692419382936e-13,4.692353474060018569e-16
5.487020082763225088e-16,1.858232811662979245e-15,1.074743285219022200e-13,4.692661803533172197e-16
5.667306044619738186e-16,1.857016193655855017e-15,1.073709202729432599e-13,4.685468822920636219e-16
5.298646319859097508e-16,1.848921501312848550e-15,1.070051556582101767e-13,4.671050677403251061e-16
5.440045852184267369e-16,1.841389182673881390e-15,1.064942425181407580e-13,4.650287576955679980e-16
5.914808119178109396e-16,1.834285841085715212e-15,1.059265196106441363e-13,4.624172497055780101e-16
6.320750309816713446e-16,1.824799531104179334e-15,1.052255129469737451e-13,4.593697902659126322e-16
5.330648188984775737e-16,1.805228797473018363e-15,1.044211672359747106e-13,4.558299392663350657e-16
5.436221476587741864e-16,1.791779670161678382e-15,1.036148952757697259e-13,4.521212167085987813e-16
5.499909449666197616e-16,1.776563984085981078e-15,1.026427316317714982e-13,4.483412228582680638e-16
5.142545335122439264e-16,1.759740129872506125e-15,1.017867804903502716e-13,4.445193410064136497e-16
5.170555410445120669e-16,1.745508289769292649e-15,1.009575777955072734e-13,4.407433431843208890e-16
5.189745915872715554e-16,1.731309629786900262e-15,1.001060604486617414e-13,4.370978693868394038e-16
5.525487092847174441e-16,1.719309477658526156e-15,9.924714031062333782e-14,4.336535797106173740e-16
5.343864566883105832e-16,1.705812382807020689e-15,9.852139550030125404e-14,4.304379523329409766e-16
4.951983563734884246e-16,1.691976866286557497e-15,9.785087239280468132e-14,4.274451304872611516e-16
4.863405761761381893e-16,1.680317170457831770e-15,9.717541940291862773e-14,4.246668177206446290e-16
4.723202960794622718e-16,1.669697836493817470e-15,9.661305552003787492e-14,4.220951459942190813e-16
4.857718487027092337e-16,1.661181824303954865e-15,9.606030684345705170e-14,4.197226472426629833e-16
5.154888374697281855e-16,1.654808976717274608e-15,9.560333757758802898e-14,4.175422267173814693e-16
4.819995583801227675e-16,1.644484575703040546e-15,9.509007128835657550e-14,4.154868978436185799e-16
4.803996755374072868e-16,1.636800451911642303e-15,9.462379270057260607e-14,4.136181807038242499e-16
5.056381274241920548e-16,1.631591498401447803e-15,9.420553684031406660e-14,4.119958989464621975e-16
5.123649178377310841e-16,1.627062009383816299e-15,9.396145162942943594e-14,4.105398304172547054e-16
4.763995956598219812e-16,1.620191681414562989e-15,9.370002825451429805e-14,4.092444414061123279e-16
4.703753466129517599e-16,1.615292967943533417e-15,9.342636445526803423e-14,4.081044384600397821e-16
4.781535297424691047e-16,1.611990782631364517e-15,9.321010391126004734e-14,4.071147512059377848e-16
4.651427560077092593e-16,1.607935417722137797e-15,9.301590993751345248e-14,4.062705161250636104e-16
4.640839345427111590e-16,1.604785260626262726e-15,9.281173102170530758e-14,4.055670612119498739e-16
4.631073152286009801e-16,1.602532024296663509e-15,9.268440888754984444e-14,4.049998914559222231e-16
4.687879220672584686e-16,1.601522858391838135e-15,9.262673722555528093e-14,4.045646750884063174e-16
4.462683087520645089e-16,1.598570648410398676e-15,9.250609692779816525e-14,4.042535453001501994e-16
4.759378650495173796e-16,1.599644147360933623e-15,9.246758661432639092e-14,4.040704475575073140e-16
4.818140152307447736e-16,1.599739249674076767e-15,9.244933189330831091e-14,4.040239265675606303e-16
4.736572048284443479e-16,1.599726061562936568e-15,9.248806803326814470e-14,4.040928593102727329e-16
4.531072216696428298e-16,1.599123658722296755e-15,9.251997842224696040e-14,4.042735603426327706e-16
4.570766567831503951e-16,1.600293028297167279e-15,9.256251741610636247e-14,4.045624358189160285e-16
4.518457286685968671e-16,1.601773008411390374e-15,9.268403825682874557e-14,4.049559739544805981e-16
4.955582139404224795e-16,1.606307420158488797e-15,9.279962467455982997e-14,4.054507359357975661e-16
4.805536853583349544e-16,1.607150083266853736e-15,9.286639243421095910e-14,4.060433472521232151e-16
4.646538851888170698e-16,1.608997571286489114e-15,9.303741199015544437e-14,4.067304894266603462e-16
4.504105931679941499e-16,1.611600383923271648e-15,9.325766980128495489e-14,4.075471818147686461e-16
4.726089803336348046e-16,1.616337095545546700e-15,9.344968681269916009e-14,4.084643194665301960e-16
4.333078677269729567e-16,1.618072183536330992e-15,9.370702385780690517e-14,4.094298130433001048e-16
4.469545477641259792e-16,1.622510962908173430e-15,9.389533865317835929e-14,4.104764093029102142e-16
4.844018389814961695e-16,1.629359025748939901e-15,9.418381140874849039e-14,4.116009521334842768e-16
4.960761687565410042e-16,1.634577359451945897e-15,9.444043152325479973e-14,4.128002973034316575e-16
4.427372639900898869e-16,1.636545270759319644e-15,9.475364609524903476e-14,4.140713066095668957e-16
4.385952543844020230e-16,1.641348032727516652e-15,9.504146718316209122e-14,4.154108423157339014e-16
4.666476431831053547e-16,1.648298750361765705e-15,9.534158336985682923e-14,4.168157618757932593e-16
3.992152803762858318e-16,1.650341501261722313e-15,9.568978637743888839e-14,4.184046878802564946e-16
4.055580963596405476e-16,1.656883987008921354e-15,9.605694045652630620e-14,4.199693380801343934e-16
4.333448131950049743e-16,1.664581804445505127e-15,9.640305031254326194e-14,4.215620569789115838e-16
4.289273926258286159e-16,1.670763209453099271e-15,9.678569896184519130e-14,4.232067478259847112e-16
4.222926819264764431e-16,1.677199154962380084e-15,9.720349231073846463e-14,4.249001540588453886e-16
3.993074761316682856e-16,1.682976724991789322e-15,9.764565863435444891e-14,4.266389870373371727e-16
4.568501792397022547e-16,1.692782717377782934e-15,9.798816665570947339e-14,4.284199227652636321e-16
4.704588009278638920e-16,1.701412344904584851e-15,9.849472519204467210e-14,4.302395988872180543e-16
4.415447316964580561e-16,1.706961836298233813e-15,9.887985722626057793e-14,4.322929193260418985e-16
4.390343193478623645e-16,1.714370980485013684e-15,9.933479050622424840e-14,4.341889882534475545e-16
4.328342368771397368e-16,1.723267446223780790e-15,9.998940569642365947e-14,4.361104574224578987e-16
4.372216537240297927e-16,1.733101975924493250e-15,1.006754190674626063e-13,4.380558809898592273e-16
4.789992973053144747e-16,1.743663782590014282e-15,1.011769455044350283e-13,4.400216407370181987e-16
4.525454931665322944e-16,1.750065608001146234e-15,1.016619745318228133e-13,4.420040673779781974e-16
4.349763525810487881e-16,1.754961920364778427e-15,1.019002340173100779e-13,4.439994396946269825e-16
4.309086582538609514e-16,1.761264099953936833e-15,1.021636032571794893e-13,4.462007420434369863e-16
4.151629889012918658e-16,1.768415875965959392e-15,1.026479339658514385e-13,4.482443483514488027e-16
4.489261163539554875e-16,1.780565295417705911e-15,1.033858071402461460e-13,4.502566571439190875e-16
4.785057152504948343e-16,1.791168991866883961e-15,1.039695528278544791e-13,4.522653775532135934e-16
4.906612769375901336e-16,1.800070168504825038e-15,1.044750762745585983e-13,4.542664956230219546e-16
4.672225125683071389e-16,1.805464549914224319e-15,1.048147431079135165e-13,4.562559472191234937e-16
4.829423489933686039e-16,1.812398544678171465e-15,1.050494922785741696e-13,4.583021863726448686e-16
4.565419952391965843e-16,1.819033855138833202e-15,1.055314197504580294e-13,4.604166698140253545e-16
4.779797614308187249e-16,1.827624099539184887e-15,1.059510434523678818e-13,4.623416686764882513e-16
4.695385193843049139e-16,1.835760701000542211e-15,1.065363152910454920e-13,4.642369601118989148e-16
4.586939709802487567e-16,1.842643356097536742e-15,1.069975784092419084e-13,4.660982314992793989e-16
4.887489934621001716e-16,1.851469477446061422e-15,1.074096161669088687e-13,4.679211357774475784e-16
4.838595327697177782e-16,1.858602278140492589e-15,1.078644456314628795e-13,4.697546822982935282e-16
4.672797724807904617e-16,1.864186800275926791e-15,1.082016338152280809e-13,4.716485363810692882e-16
4.652894322561008896e-16,1.872365358646505729e-15,1.087988422798136910e-13,4.733185979271647524e-16
5.037774977303344969e-16,1.880219281619218007e-15,1.090848028721483291e-13,4.749311544471361997e-16
5.144341785863778200e-16,1.885979155731044979e-15,1.093308564490904829e-13,4.764817325780731570e-16
4.713502028250269832e-16,1.887972929124320273e-15,1.095254950821243944e-13,4.779658548282441858e-16
4.845402257985647222e-16,1.894912970914643709e-15,1.099026729287260218e-13,4.794855383225278539e-16
