# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Sensitivity Curve
nan,nan,nan,nan
5.793842235567903020e-16,1.516234521105128221e-15,8.723464407233995345e-14,3.809089471945931446e-16
5.992845089447047989e-16,1.516295778619976571e-15,8.715990335007073670e-14,3.806601566450558007e-16
6.202520028671975003e-16,1.516834284259074085e-15,8.712077193664168215e-14,3.804767505079044111e-16
6.098311773728812540e-16,1.515653264993505397e-15,8.708104808822458216e-14,3.803605026476416689e-16
5.830117071610033648e-16,1.514148421758706864e-15,8.710107833951740095e-14,3.803132194772165761e-16
5.880812645892132579e-16,1.514595235815231213e-15,8.711314441465046850e-14,3.803367432423214924e-16
5.870929067307957431e-16,1.514775928061115655e-15,8.711829692385206084e-14,3.804329554266749069e-16
5.727894222060424126e-16,1.514890267950237038e-15,8.719234285007165206e-14,3.806037802847648552e-16
5.758825485557828755e-16,1.515872819182672657e-15,8.722996499441957058e-14,3.808511885090695032e-16
5.872260939112911831e-16,1.517532009168585632e-15,8.727141149317153637e-14,3.811771584438613075e-16
5.872708933678879184e-16,1.519468564737957643e-15,8.740773657211051105e-14,3.815802865357840694e-16
5.777504523677114656e-16,1.521338349797172114e-15,8.758747779725144639e-14,3.820497027866773975e-16
5.813631045811999352e-16,1.523770986990162281e-15,8.773066343899034891e-14,3.825672116476809357e-16
5.896565997516320957e-16,1.526164063763114804e-15,8.782989127364421433e-14,3.831138547365821104e-16
5.673615937187747381e-16,1.526903270765827177e-15,8.794413858189234312e-14,3.836705764790268067e-16
5.434069313091895640e-16,1.527434572255306211e-15,8.804548948247599980e-14,3.842182143277324263e-16
5.664504487611922426e-16,1.530854030452285394e-15,8.816870621383348136e-14,3.847374984962450150e-16
6.082248376634700913e-16,1.535117050341800930e-15,8.827379102290920661e-14,3.852090612970070116e-16
6.398411631419070123e-16,1.538555319154135564e-15,8.836773481233903157e-14,3.856134561671768894e-16
6.046204250341241248e-16,1.537339974582076534e-15,8.839538361316532371e-14,3.859311864458484509e-16
5.886977045647592091e-16,1.537268796663960529e-15,8.844867399129800915e-14,3.861427439329060272e-16
5.893185231031744364e-16,1.537622696764877122e-15,8.846560761028154234e-14,3.862286572126782823e-16
6.312883032874120230e-16,1.540102008265555146e-15,8.848118766848244737e-14,3.861695496648821290e-16
5.832820170639437392e-16,1.536900498234393901e-15,8.848976373265048444e-14,3.859462070112709710e-16
5.535992347536479121e-16,1.535245463404838918e-15,8.859871211960567759e-14,3.855400091741062636e-16
5.944417410104017757e-16,1.538048555467897738e-15,8.879144538494800820e-14,3.849393482799432947e-16
6.073976416274452911e-16,1.536347234737078884e-15,8.868357656888083861e-14,3.841541257299356947e-16
5.987562744462432817e-16,1.532107404842193144e-15,8.846016023673261905e-14,3.832087985565637016e-16
5.826999007588330139e-16,1.525332607142851707e-15,8.801615926850254530e-14,3.821282655198123262e-16
6.009360233457499890e-16,1.517182167085360250e-15,8.719390489524953585e-14,3.809373194653963332e-16
5.952936193199458854e-16,1.512562094523506011e-15,8.697841500396607740e-14,3.796605693172175523e-16
5.808725230935153280e-16,1.506572832590039230e-15,8.668087737049789211e-14,3.783223778302625030e-16
6.065142661974553454e-16,1.502826530556193126e-15,8.637787769148485290e-14,3.769468149587628121e-16
6.185662322610682305e-16,1.498144137171138846e-15,8.606116108708482977e-14,3.755576265982097276e-16
5.763761353636050380e-16,1.489553360665150459e-15,8.565534958166587767e-14,3.741782183909942567e-16
5.639475527568730986e-16,1.483556642768969427e-15,8.534420971062936593e-14,3.728316542434734517e-16
5.923310463093279724e-16,1.480191080803473864e-15,8.504765933359331003e-14,3.715406691864007089e-16
5.780455698291675408e-16,1.474854660870009294e-15,8.479633981676383549e-14,3.703276962198961954e-16
5.827024635926489054e-16,1.472491071683242404e-15,8.474546848748029500e-14,3.692149068177878552e-16
5.806055506017518689e-16,1.468867141503833218e-15,8.456047649023716556e-14,3.682242648231150180e-16
5.736377663780713675e-16,1.464498726013849820e-15,8.428606134894034891e-14,3.673775400818010451e-16
5.633883296801126381e-16,1.461570054955989838e-15,8.417115303964962279e-14,3.666936577216666907e-16
6.074549792694180981e-16,1.461190610205057365e-15,8.393899309619199947e-14,3.661668266370348042e-16
5.487010715254135547e-16,1.455762620449558749e-15,8.378839256512401234e-14,3.658009748577498602e-16
5.315577411251414782e-16,1.453810827391951595e-15,8.372988134734933056e-14,3.655793836980598980e-16
5.495845171096408818e-16,1.454272096386042100e-15,8.367765521661167741e-14,3.654917254252039499e-16
5.878125307462405437e-16,1.456192936254167913e-15,8.362906004707741209e-14,3.655291370333841922e-16
5.375509242016884024e-16,1.454021879158640762e-15,8.368716805230143994e-14,3.656828862341338191e-16
5.866675975653255363e-16,1.457566760175976062e-15,8.370331769028876088e-14,3.659443426415457494e-16
5.897343383305661354e-16,1.459526355181694525e-15,8.383060429389651640e-14,3.663049511929879891e-16
6.135328052926959133e-16,1.462464689502243804e-15,8.390747191563309945e-14,3.667562077255889854e-16
5.773079287095966996e-16,1.462838579539983041e-15,8.408232343112210072e-14,3.672896366458927196e-16
5.699560552966408059e-16,1.464819663522127734e-15,8.422633443127713749e-14,3.678967706457923147e-16
6.177094761521083065e-16,1.469895783045716868e-15,8.433940673376390914e-14,3.685691324318944333e-16
5.995280170122001319e-16,1.471624541340439559e-15,8.450104932629153813e-14,3.692982184482321380e-16
6.057925956255984050e-16,1.475069636607918806e-15,8.468552113490586302e-14,3.700754845836871029e-16
5.720982056584826047e-16,1.476319053486474180e-15,8.487897869802079019e-14,3.708927635594374282e-16
5.664879975759996748e-16,1.479504665843813970e-15,8.509757282455632481e-14,3.717441316665069691e-16
5.713442129533972746e-16,1.483075943378671311e-15,8.528273226505394866e-14,3.726248877809750336e-16
5.463565103233052788e-16,1.485459578746154066e-15,8.553057698462602834e-14,3.735304929444115332e-16
5.683695293577959199e-16,1.490783607408722561e-15,8.579316270606384900e-14,3.744563682282297837e-16
5.947016054463456717e-16,1.496041799571324327e-15,8.601459826487284408e-14,3.753978918129540004e-16
5.914902047263183519e-16,1.499307076944834636e-15,8.620265644018729081e-14,3.763503967514566113e-16
5.838939415028810858e-16,1.502521608856122415e-15,8.641407358761066157e-14,3.773091693623398309e-16
5.700661969765483944e-16,1.505427877563852056e-15,8.663202509712153867e-14,3.782694708620919755e-16
5.413778018227950930e-16,1.506954705762055514e-15,8.679008514067418799e-14,3.792265819881013303e-16
5.907565471598340953e-16,1.564461024651207909e-15,8.682541808229114142e-14,3.801757749220676604e-16
6.187435479330298352e-16,1.554806037072734631e-15,8.715703119326707449e-14,3.811122805906513966e-16
5.948926776065106191e-16,1.521853361115506764e-15,8.753296630499059243e-14,3.820312850120423885e-16
5.690075981807618057e-16,1.523860693395357866e-15,8.774355520709389552e-14,3.829279311851369671e-16
5.575213717310165995e-16,1.526434593802544839e-15,8.792632700097650489e-14,3.837973215889094692e-16
5.634572636996958081e-16,1.529667760013445418e-15,8.807292876118630179e-14,3.846345213001797131e-16
5.856011158971419118e-16,1.533978770383198409e-15,8.824391595320720700e-14,3.854345617369596466e-16
5.859092149565331058e-16,1.537118892265779723e-15,8.843861356328859400e-14,3.861924450333023287e-16
5.666717669027262653e-16,1.538955456680779283e-15,8.862572040922352332e-14,3.869031490502280959e-16
5.662426297660383772e-16,1.541463228412804774e-15,8.877258280447854524e-14,3.875616420600815405e-16
5.542807028071992763e-16,1.543090083698541794e-15,8.890891299347806091e-14,3.881645048410596716e-16
5.456565302181338546e-16,1.544989875573846323e-15,8.906760888608260425e-14,3.887136871875239974e-16
5.622730090164753542e-16,1.547790818045764446e-15,8.916647694760745298e-14,3.892161169762280127e-16
5.337292629067518011e-16,1.548053347799880512e-15,8.928996336186386777e-14,3.896793900150434442e-16
4.896749621699845971e-16,1.547127704968758718e-15,8.938831603097679923e-14,3.901111524691412229e-16
5.333424987196092801e-16,1.551659972765336973e-15,8.952525163897534021e-14,3.905190938740578918e-16
5.336951025544765341e-16,1.553517041701716928e-15,8.965264551705824805e-14,3.909109416490484482e-16
5.497895811292586088e-16,1.555707403485384561e-15,8.971004373569015501e-14,3.912944571268063536e-16
5.561723124435818521e-16,1.557318758845839754e-15,8.976664960435460314e-14,3.916774331130088262e-16
5.418964752198963908e-16,1.557390101668203990e-15,8.978470449841308214e-14,3.920676929874435137e-16
5.538768735441174703e-16,1.559490338355229709e-15,8.985501166939431139e-14,3.924730913574040838e-16
5.447622575142311383e-16,1.560988706230033325e-15,8.999711808298685111e-14,3.929015162740889600e-16
5.678529795566784170e-16,1.563718263851320124e-15,9.005254146250456266e-14,3.933608930234847274e-16
5.680620157905889416e-16,1.565447576821577126e-15,9.013988059988121411e-14,3.938591895048174674e-16
5.760213211824453036e-16,1.568399891551518243e-15,9.030708040321354566e-14,3.944043300290813264e-16
5.703943910368375399e-16,1.570333706972410361e-15,9.043656480997516898e-14,3.950023625448366133e-16
5.803735636375568031e-16,1.572990736278728749e-15,9.053159856186656753e-14,3.956498049533308562e-16
5.618961880976076091e-16,1.574684084608691696e-15,9.070268724416061332e-14,3.963356160561922067e-16
5.462908948971368617e-16,1.577349100605807159e-15,9.096323907237405196e-14,3.970484367457145213e-16
5.309203776543742495e-16,1.578888854544683599e-15,9.108389305760454308e-14,3.977768330123426806e-16
5.742125379350796198e-16,1.584079075587518028e-15,9.122642568331727328e-14,3.985092897020933555e-16
5.511410779128342042e-16,1.586294475447159068e-15,9.148078716692374594e-14,3.992342075763706227e-16
5.743960580074289055e-16,1.589090299422256513e-15,9.148636948471050986e-14,3.999399037147176676e-16
5.832817014124584814e-16,1.592335206226039958e-15,9.164897654981875994e-14,4.006244685244616338e-16
6.064752132616241219e-16,1.595876743603396911e-15,9.176005119547588463e-14,4.012570672610454744e-16
5.891621318671362434e-16,1.597421565735926905e-15,9.193054562164293110e-14,4.018313174615934915e-16
5.417424277806176047e-16,1.597048775558143162e-15,9.210123780343080469e-14,4.023381442177485509e-16
5.678319624840682054e-16,1.600528207000368757e-15,9.223240557368112418e-14,4.027655682040971052e-16
5.989799022658514305e-16,1.603195184495415158e-15,9.225191999744914530e-14,4.031016040009272269e-16
5.377171387748906436e-16,1.600401895863334095e-15,9.229515509684448064e-14,4.033342852703970696e-16
5.233397781558575570e-16,1.600093500917436057e-15,9.233179109717321995e-14,4.034552065968078839e-16
5.403699999665128966e-16,1.600962488512376983e-15,9.231031362610900541e-14,4.034742416608471434e-16
5.435002191741128393e-16,1.601191928938527836e-15,9.233136452485453321e-14,4.034090078427011580e-16
5.565346741292173091e-16,1.601418011289821561e-15,9.229687396505607751e-14,4.032779535611344633e-16
5.706341688464132034e-16,1.601482328820830359e-15,9.224714026586018134e-14,4.030995420972693168e-16
5.786078276467223554e-16,1.601085264989603814e-15,9.219217870933395230e-14,4.028922255104131896e-16
5.394805999184681020e-16,1.598241865332974808e-15,9.218088869738801129e-14,4.026744274438563110e-16
5.008534875390040507e-16,1.595056313815469146e-15,9.212292082413648754e-14,4.024645343281375288e-16
5.343362023527849617e-16,1.596136923084824498e-15,9.205780753703799902e-14,4.022808949581427324e-16
5.369814315274420249e-16,1.595885022434495449e-15,9.204193652790893320e-14,4.021418284149199205e-16
5.233314290386999234e-16,1.594981116845841760e-15,9.204894165668212766e-14,4.020656403080123080e-16
5.299014961014782178e-16,1.595135997774392105e-15,9.201992946465579914e-14,4.020706473297006342e-16
5.405612116815303154e-16,1.596124448050426097e-15,9.203797435763769307e-14,4.021752101386426335e-16
5.376493222504147570e-16,1.596642540438539396e-15,9.206738725029925700e-14,4.023977746269706509e-16
5.065268886591321350e-16,1.596273422861901357e-15,9.215804292322029510e-14,4.027568388043163650e-16
5.135868175416528521e-16,1.598734464799648294e-15,9.228323358613054798e-14,4.032635696308015764e-16
5.483308243685723883e-16,1.603171218568016646e-15,9.241462776114646798e-14,4.039113941304773131e-16
5.376515707286611380e-16,1.605488512490588351e-15,9.258477170882628460e-14,4.046831100763191695e-16
5.244908157958515146e-16,1.608226667949460514e-15,9.279848963053457179e-14,4.055604666414308011e-16
5.278227971003188449e-16,1.612305358649921171e-15,9.303523096616650749e-14,4.065251435744027749e-16
5.169764362763233239e-16,1.615528055410855127e-15,9.325307356839643576e-14,4.075587069626417033e-16
5.279447496989382254e-16,1.620368696212560837e-15,9.349801940544647475e-14,4.086425733475338651e-16
5.536870237555161824e-16,1.626417674503457552e-15,9.377616176863853393e-14,4.097579822599162920e-16
5.585534673584930867e-16,1.630962017545713318e-15,9.401828000949631407e-14,4.108859772849465987e-16
5.521375070767773961e-16,1.634843891014256852e-15,9.426256990343819826e-14,4.120073957953369494e-16
5.342091668868157650e-16,1.637976866603208739e-15,9.450506319048791362e-14,4.131036273884970108e-16
5.370267694978181108e-16,1.642372529380041354e-15,9.476112264469019278e-14,4.141619252548186458e-16
5.403173530161520406e-16,1.646768946752222701e-15,9.502312055958827935e-14,4.151798660664913286e-16
5.097247765329879301e-16,1.648554546369875408e-15,9.522210471007483926e-14,4.161586876088320211e-16
5.100554502674498595e-16,1.652250450311857517e-15,9.543902740273735988e-14,4.170996653823908323e-16
5.204709249474835434e-16,1.656159047633107113e-15,9.561875887898162150e-14,4.180040995308552388e-16
5.552412672978753908e-16,1.661952225266753819e-15,9.586084058585549814e-14,4.188733135718750453e-16
5.267448743231542529e-16,1.664402985565203103e-15,9.615834812461102906e-14,4.197086531632968464e-16
5.474955535955398849e-16,1.669294124070987503e-15,9.640720221442598926e-14,4.205114849069327368e-16
5.160844072259738722e-16,1.670633282708351273e-15,9.660572182602539053e-14,4.212831951916719804e-16
5.454700470415921963e-16,1.675662726161221396e-15,9.682729560003307873e-14,4.220251890777682598e-16
4.931699058634129961e-16,1.674067051654424672e-15,9.683581428087705876e-14,4.227388892239785899e-16
5.050747760817649289e-16,1.677061298541476692e-15,9.694741500804770455e-14,4.234257348591106141e-16
4.722761386106521186e-16,1.677935783202783536e-15,9.712753658298830329e-14,4.240871807994808164e-16
5.047385506362060237e-16,1.683414680634510034e-15,9.740287259311138943e-14,4.247246965136302339e-16
4.365196066793928796e-16,1.681463448308063242e-15,9.750767799665769811e-14,4.253397652355920945e-16
4.201270086862456238e-16,1.682950968488715351e-15,9.766097613543646007e-14,4.259338831279021619e-16
5.044289901015338718e-16,1.690585010565206844e-15,9.784127023713503504e-14,4.265085584954597954e-16
4.789455933552507756e-16,1.690094357423768644e-15,9.782894705227737514e-14,4.270756345764332920e-16
4.904644181652621585e-16,1.692401526889098197e-15,9.789539071414175607e-14,4.276167298416152997e-16
4.584976673818643140e-16,1.692706119845433904e-15,9.803523541597690475e-14,4.281416963465797294e-16
4.595398765476986435e-16,1.694803774168608999e-15,9.815604015243447185e-14,4.286534660680828976e-16
5.124826675341253438e-16,1.699547493713280531e-15,9.822983918580880141e-14,4.291535990664055268e-16
4.880788035963771814e-16,1.700787304521683918e-15,9.843473233741728829e-14,4.296436638911315517e-16
5.035381027279951393e-16,1.702968599877404898e-15,9.847369781969490874e-14,4.301252371837184667e-16
5.244326745297915053e-16,1.706089557272560910e-15,9.858500374354592945e-14,4.305999033373443986e-16
4.959222329658958987e-16,1.706497051138677684e-15,9.872670814202842210e-14,4.310692542146327700e-16
5.252758823521696158e-16,1.709980249779630113e-15,9.882476109898900211e-14,4.315348889237241718e-16
4.965930415103966679e-16,1.710179778474362488e-15,9.894244955170668633e-14,4.319984136532255107e-16
5.284099411380059619e-16,1.714373830759160676e-15,9.910897892085626833e-14,4.324614415664888921e-16
4.898718733766325954e-16,1.713546347770368343e-15,9.917388254225927881e-14,4.329255927556993237e-16
5.042117142050328673e-16,1.715960747232696498e-15,9.925032011092770109e-14,4.333924942561778975e-16
5.482773900942953874e-16,1.720582044111654536e-15,9.938025521202137547e-14,4.338637801214139007e-16
5.886308254959132777e-16,1.724861207299170575e-15,9.949439383708171167e-14,4.343410915592380346e-16
5.382389042816227768e-16,1.723771061780892749e-15,9.960562887411539657e-14,4.348260771296011335e-16
5.159643170279115339e-16,1.724693922807461802e-15,9.975696652130826526e-14,4.353203930044773574e-16
5.342592391733262964e-16,1.727307010230934301e-15,9.982054266014981833e-14,4.358257032903671943e-16
5.178017787152099797e-16,1.728020417239421047e-15,9.989964656074598115e-14,4.363436804139545475e-16
5.103723521630253625e-16,1.729906524438520338e-15,1.000526791522500703e-13,4.368760055715022051e-16
5.098893186301313161e-16,1.732164943584240627e-15,1.001963153623542125e-13,4.374243649168947551e-16
5.263867350287423999e-16,1.735170474985130036e-15,1.003046207915932674e-13,4.379894745328089020e-16
5.606683579674803500e-16,1.738849007841889186e-15,1.003650895805534362e-13,4.385691792703340287e-16
5.467548032144893502e-16,1.740435725777842211e-15,1.005139917012614232e-13,4.391592612918316724e-16
5.111738593437713405e-16,1.740890887713735760e-15,1.006790989614077740e-13,4.397552229217978548e-16
5.042835527312160516e-16,1.742396370612481601e-15,1.007665869583787379e-13,4.403525423743507598e-16
4.982675923919866488e-16,1.744454042975257376e-15,1.009153349402974554e-13,4.409466733774563982e-16
5.004890463554694681e-16,1.746968613897944867e-15,1.010624925234220785e-13,4.415330452623734528e-16
5.293662809503922457e-16,1.750958864351471499e-15,1.011998983190648336e-13,4.421070635226613662e-16
5.364202200295999420e-16,1.753672945232271237e-15,1.013426945847904347e-13,4.426641108470481021e-16
5.122959919606748243e-16,1.753962683089312541e-15,1.014206953727767820e-13,4.431995486301905330e-16
5.210447131403066839e-16,1.756078910518252751e-15,1.014913946846877395e-13,4.437087189649993063e-16
5.479191415007361786e-16,1.759325926411988916e-15,1.015768180680079255e-13,4.441869471197364865e-16
5.545686623449382473e-16,1.762151313419212290e-15,1.017641685875688275e-13,4.446295445024061363e-16
5.196895576972971206e-16,1.761987927588360941e-15,1.018960118781302909e-13,4.450318121141932019e-16
5.105101628011189133e-16,1.762694471962755980e-15,1.019612718939578713e-13,4.453890444927981338e-16
5.225987437374108461e-16,1.764657575242625222e-15,1.020378971917330657e-13,4.456965341454379833e-16
5.204697789747857129e-16,1.765617372682825381e-15,1.021073619660939772e-13,4.459496413907083744e-16
5.032715656628718369e-16,1.765168726747050487e-15,1.021281784960352474e-13,4.461453897594268127e-16
5.142998151083523417e-16,1.766005190645402560e-15,1.021156645679512722e-13,4.462883830215603136e-16
5.101582667821834219e-16,1.766392930656415852e-15,1.021692939331520241e-13,4.463899770390946509e-16
5.157794442675392700e-16,1.767286898685503654e-15,1.022192640853436669e-13,4.464618671691783803e-16
4.932456290361284058e-16,1.765680560368364345e-15,1.021734072411999714e-13,4.465157644443705342e-16
5.256263168432378924e-16,1.767853067525446249e-15,1.021925852392058123e-13,4.465633892538911984e-16
5.328258348840165252e-16,1.768338024671599588e-15,1.021886281156012032e-13,4.466164680839854379e-16
5.309983122624564868e-16,1.768861470132390625e-15,1.022452617037701596e-13,4.466867333219174938e-16
5.041679688404231191e-16,1.767384613439526923e-15,1.022375039825426183e-13,4.467859335248889274e-16
4.953908941571252818e-16,1.767689619959453146e-15,1.023009648118430931e-13,4.469300456569209001e-16
5.153295673958329024e-16,1.768849317103745763e-15,1.022523011827737852e-13,4.471223177411742368e-16
4.875682392638081563e-16,1.769313386227063999e-15,1.024485415107719861e-13,4.473650997484538571e-16
5.722574612817121272e-16,1.774795613990572764e-15,1.024341418764522125e-13,4.476571719354209051e-16
5.201095983652356159e-16,1.772531456804192895e-15,1.024524551003405083e-13,4.479973275945338077e-16
5.121016166755580990e-16,1.773781166106603812e-15,1.025669254726344026e-13,4.483843717828646972e-16
4.957941694756459851e-16,1.774776315014278078e-15,1.027002971087618786e-13,4.488171200018036219e-16
5.236145914732207204e-16,1.778071371349617028e-15,1.027842323719274445e-13,4.492943969154455366e-16
4.791380889692062826e-16,1.777982896913077647e-15,1.029648790462015222e-13,4.498150351066554607e-16
4.928745087727778032e-16,1.780318084469321096e-15,1.030145756670702330e-13,4.503778738696108592e-16
4.810332020565338195e-16,1.782331306156485543e-15,1.031984393524864043e-13,4.509817580378838840e-16
5.695322396238094888e-16,1.789931906434054393e-15,1.033273322793900092e-13,4.516255368472036175e-16
5.247217140367039642e-16,1.789922255904319072e-15,1.034812972094977318e-13,4.523080628320990039e-16
4.828222513720432046e-16,1.790437877418049133e-15,1.036701949578424255e-13,4.530281907556827151e-16
4.789373100489694671e-16,1.792979322890267162e-15,1.038234495602457556e-13,4.537847765720261143e-16
5.027820921125897933e-16,1.797284776608667066e-15,1.039819625804803334e-13,4.545766764205338697e-16
4.602776369936800688e-16,1.797838256038047827e-15,1.041551439692976202e-13,4.554027456518724118e-16
4.337364908001469552e-16,1.799635721804532113e-15,1.043554741260323346e-13,4.562618378851137165e-16
4.559763408675702261e-16,1.804397400707642517e-15,1.045557480677521520e-13,4.571528040957400163e-16
4.716973694931400393e-16,1.808739427569461161e-15,1.047448448358677405e-13,4.580744917342936870e-16
4.620557069816703061e-16,1.812060016444798059e-15,1.049869585522787125e-13,4.590257438755128615e-16
4.572950123223690014e-16,1.815775275898847202e-15,1.052343387426285680e-13,4.600053983978638264e-16
4.365346773759079015e-16,1.818796088250885344e-15,1.055040177884632383e-13,4.610122871934017675e-16
4.679758295603113401e-16,1.824439096383233564e-15,1.057106213759092546e-13,4.620452354080205085e-16
5.111337499027146165e-16,1.831193173300652308e-15,1.059624239954244453e-13,4.631030607121638176e-16
4.912825344995645931e-16,1.834392562699050656e-15,1.062318451315584543e-13,4.641845726021401779e-16
4.730005966133831412e-16,1.837097215388125405e-15,1.064243874023220040e-13,4.652885717322465218e-16
4.724945913104245501e-16,1.841863262619684517e-15,1.067315028672559686e-13,4.664138492779562218e-16
4.622627059830060304e-16,1.847595213361360339e-15,1.072197045352486616e-13,4.675591863304637112e-16
4.632728033785705820e-16,1.854139104926368466e-15,1.077207268869645208e-13,4.687233533229210988e-16
5.052178002382616857e-16,1.861585980282453892e-15,1.080338872969462615e-13,4.699051094888033131e-16
5.037235825737568919e-16,1.866521036492940579e-15,1.083512569176638685e-13,4.711032023528215488e-16
4.661641479220959115e-16,1.868307411563089480e-15,1.085448813887451721e-13,4.723163672548333848e-16
4.621151658414220033e-16,1.870740089769102077e-15,1.085743958119787035e-13,4.735433269073149888e-16
4.537185427047455652e-16,1.873679344670268199e-15,1.086934822108262005e-13,4.747827909869252283e-16
4.414785519124954872e-16,1.878156273647714534e-15,1.090202711050144707e-13,4.760334557607634898e-16
4.698665719501384163e-16,1.886966179461820819e-15,1.095743237276615983e-13,4.772940037479206417e-16
5.072004591453450918e-16,1.895233966242457414e-15,1.099991452328270400e-13,4.785631034169988002e-16
5.100764882092964326e-16,1.900814553342950125e-15,1.103434636134948048e-13,4.798394089202378904e-16
5.183912698914771907e-16,1.906227803654842091e-15,1.106295525342630875e-13,4.811215598649857968e-16
4.886868708993152671e-16,1.907981456954867953e-15,1.107437468470098724e-13,4.824081811231944706e-16
5.082981376104986423e-16,1.912590472511680365e-15,1.108522922206584241e-13,4.836978826796879572e-16
4.793630542798235429e-16,1.916057707132940099e-15,1.111676675617577634e-13,4.849892595199915036e-16
5.046146856714271009e-16,1.922155168398901619e-15,1.114117558475639278e-13,4.862808915583737373e-16
4.971375539341771057e-16,1.927741898702732141e-15,1.118277182851742355e-13,4.875713436069790320e-16
4.878448437817922488e-16,1.933444666071900712e-15,1.122722456992182140e-13,4.888591653867983932e-16
4.794935252028836690e-16,1.937234793561152468e-15,1.124822990492492428e-13,4.901428915811892340e-16
5.245737703856887634e-16,1.945216328690210805e-15,1.128151307376385246e-13,4.914210419327625804e-16
5.056133946607450685e-16,1.949314636031509856e-15,1.131398128442849664e-13,4.926921213844407694e-16
4.928387383935877794e-16,1.952215376281702981e-15,1.132741583581056189e-13,4.939719110937581786e-16
4.754778720825891179e-16,1.958300216746518965e-15,1.138265653019854076e-13,4.952318822034220423e-16
5.103614595607062463e-16,1.965369118332250213e-15,1.141320108544664085e-13,4.964720003882909395e-16
5.425876613318279838e-16,1.970408246327493479e-15,1.142169486852842370e-13,4.976988262531917271e-16
5.354106168003693647e-16,1.974543180120488794e-15,1.144741716644976560e-13,4.989107939267711175e-16
4.864436537395182127e-16,1.974829380821346097e-15,1.145754915695079323e-13,5.001063246255692679e-16
5.048196792520641585e-16,1.980802906462898403e-15,1.148808246022551026e-13,5.012838271304596213e-16
5.136593917427491057e-16,1.987092687335304007e-15,1.152969033704596399e-13,5.024416983127419195e-16
5.606991498059719442e-16,1.993733138290980558e-15,1.154872958260973202e-13,5.035783237102887385e-16
5.383808540565383592e-16,1.997098339473745322e-15,1.157870448459927428e-13,5.046920781543296939e-16
4.876313924178741991e-16,1.997840023181288414e-15,1.159786990520845247e-13,5.057813264472354059e-16
4.845856732360168305e-16,2.000577373863238359e-15,1.160756296811951941e-13,5.068444240916576898e-16
4.494167331417053232e-16,2.002167996873537469e-15,1.162709265939516678e-13,5.078797180714396309e-16
5.458410192256083071e-16,2.012272345232031434e-15,1.165562969307745542e-13,5.088855476844302413e-16
5.098844287845282501e-16,2.014319281885957468e-15,1.168280062259392407e-13,5.098602454274680668e-16
4.878654282326896822e-16,2.016714016477481308e-15,1.170481546590445236e-13,5.108021379335784117e-16
4.902060630512461901e-16,2.019688636011420790e-15,1.171717622371923421e-13,5.117095469614631677e-16
4.677264010652680703e-16,2.021729595481132470e-15,1.173700589742309858e-13,5.125807904372156002e-16
4.813546479611320673e-16,2.025082412475807729e-15,1.174783367675556699e-13,5.134141835481185929e-16
4.639562976621771069e-16,2.026934932353077696e-15,1.176359758720960205e-13,5.142080398882754892e-16
4.685758461179100456e-16,2.030289773862592484e-15,1.178257889666523967e-13,5.149606726558110404e-16
4.909596269033615834e-16,2.035288084027450797e-15,1.180978914183331692e-13,5.156703959011402505e-16
5.129349110762146701e-16,2.038958750886142968e-15,1.182231444470421633e-13,5.163355258258466899e-16
5.190068622889514070e-16,2.041650159352939529e-15,1.183535526243697873e-13,5.169543821315022142e-16
4.931739402459433276e-16,2.042390769986335649e-15,1.184910440610843366e-13,5.175252894176768921e-16
4.906142888739468269e-16,2.043847383376851188e-15,1.185614452996948594e-13,5.180465786283142921e-16
5.065026881388251381e-16,2.045426860245729345e-15,1.185286324257627403e-13,5.185165885454567641e-16
5.024138432140145828e-16,2.046442637134466013e-15,1.185811829072876198e-13,5.189336673292434285e-16
5.064991138008776909e-16,2.049420809247308695e-15,1.188204631027154871e-13,5.192974657343039164e-16
5.217132107622962756e-16,2.052582784432325248e-15,1.190142949934970651e-13,5.196172754411599578e-16
5.186799166253763009e-16,2.054119435323690969e-15,1.191489169254551578e-13,5.199147648217355117e-16
4.872789528665373102e-16,2.053596387238120603e-15,1.192381815708266909e-13,5.202155310963176846e-16
4.325130825608949229e-16,2.051613296657170379e-15,1.193130570284053764e-13,5.205452460365384949e-16
4.232477879386772946e-16,2.052317814892870901e-15,1.193727145766935249e-13,5.209296516050298382e-16
4.625915057693862114e-16,2.055718888438513348e-15,1.193890442988274323e-13,5.213945805228539922e-16
4.605989893723591054e-16,2.057312397079389481e-15,1.194595661203458356e-13,5.219659895866718042e-16
4.775750771483039774e-16,2.060736038536423954e-15,1.195831632596622115e-13,5.226700058553179696e-16
4.751194924015041192e-16,2.063731886777577518e-15,1.197543377986321429e-13,5.235329858802723361e-16
4.583322681390073895e-16,2.066840304922027627e-15,1.199974942188595278e-13,5.245815882274742607e-16
4.554149250623053578e-16,2.072102243440184815e-15,1.203510630782123693e-13,5.258428596294952638e-16
4.635001734673588352e-16,2.079601389740395989e-15,1.208350063044063994e-13,5.273443352181875021e-16
4.983312045794580876e-16,2.088950113006440155e-15,1.212868572826606363e-13,5.291141534192969604e-16
4.898916679930550799e-16,2.096662309537193858e-15,1.217803947318816000e-13,5.311811862440226714e-16
4.683006962182092111e-16,2.104387563595223625e-15,1.222917743240180895e-13,5.335751858892964707e-16
