# ADU, ADU Uncertainty, Sky ADU
8.469703322285640468e+01,1.071247410856788029e+01,1.123683657866782141e+03
8.511829706303524290e+01,1.072136381787286652e+01,1.123689137555644947e+03
8.457940933966057173e+01,1.071070838032396644e+01,1.123991034771665454e+03
8.797946731766954542e+01,1.078296864628443785e+01,1.124379105982349301e+03
9.057973036431688740e+01,1.083457167577052616e+01,1.123238913030929098e+03
9.358053193883128529e+01,1.089554874789980410e+01,1.122712835638248180e+03
9.768345732972979079e+01,1.098149390886199050e+01,1.123418711625878814e+03
9.813248427053375167e+01,1.099123294527319672e+01,1.123661912691418593e+03
9.686530906360317772e+01,1.096700179302956002e+01,1.124416152356068096e+03
1.010081675592489887e+02,1.105207419844638395e+01,1.124654899536178391e+03
1.012521663942507075e+02,1.105458454130172896e+01,1.123570882391525856e+03
1.028979105406976942e+02,1.108884085571281730e+01,1.123966469414894846e+03
1.058406144734591692e+02,1.115122882418656225e+01,1.125327374005294814e+03
1.070535955838835491e+02,1.117192919003526796e+01,1.123688024696349885e+03
1.081885555086225139e+02,1.119788591632492292e+01,1.125136662504658034e+03
1.105169654156574808e+02,1.124488502745258067e+01,1.125371295444879479e+03
1.120118308967996086e+02,1.127046616697422365e+01,1.123507985346661826e+03
1.172644673353693889e+02,1.137312602874923328e+01,1.123020122340749595e+03
1.160051289005274100e+02,1.134782280393644172e+01,1.122778498138753548e+03
1.168414378375076836e+02,1.136642395179477916e+01,1.123752317154607454e+03
1.168894631208812029e+02,1.137237608102597086e+01,1.126045116251757690e+03
1.213572987576796152e+02,1.145474333865528394e+01,1.123733395039490688e+03
1.238423362161645827e+02,1.150098826494868298e+01,1.122788973457231123e+03
1.241476915145512834e+02,1.150879020137082875e+01,1.123651755245605955e+03
1.244535113163026239e+02,1.151784590753657866e+01,1.125098189609861947e+03
1.266905039757094755e+02,1.155968936732880437e+01,1.124468099570043705e+03
1.302332270245722441e+02,1.162798392616420884e+01,1.124564123004308158e+03
1.319788001989243469e+02,1.166194418674672839e+01,1.124842525207030349e+03
1.329189025959757942e+02,1.168623148362729580e+01,1.127815162878291858e+03
1.351427156507392340e+02,1.172254036039475267e+01,1.125030667982358636e+03
1.374228922105475590e+02,1.176906927593119612e+01,1.126603458856359339e+03
1.364335955160247522e+02,1.174541097616111074e+01,1.124293116957222765e+03
1.405892759051664882e+02,1.182087590615225281e+01,1.122913943576707197e+03
1.427950873738579673e+02,1.186644544584841121e+01,1.124912902391462467e+03
1.441123113473674096e+02,1.188958705348546907e+01,1.124217609159089079e+03
1.431270278729283518e+02,1.187125710600508555e+01,1.124248422117429072e+03
1.399965977391747458e+02,1.181530611385174012e+01,1.125559211358343418e+03
1.291936277804861390e+02,1.161101772524868458e+01,1.125970212618882897e+03
1.240527974853524142e+02,1.150893989031489717e+01,1.124591732925079896e+03
1.374485988192027435e+02,1.176895131853009424e+01,1.126343270897073808e+03
1.491448689812093562e+02,1.198499068039793691e+01,1.125132150160497986e+03
1.559458573958810348e+02,1.211096449057856894e+01,1.125590351222356730e+03
1.619093560581422651e+02,1.221971924569234780e+01,1.125743008473651344e+03
1.618775000145444665e+02,1.221407043032012929e+01,1.123280372169154361e+03
1.663543973511470142e+02,1.229721080333833250e+01,1.124451236802062340e+03
1.627686680900770853e+02,1.223366926006830013e+01,1.124962318117853329e+03
1.661026143366660790e+02,1.229361382170015737e+01,1.124908251133011618e+03
1.650425213177054786e+02,1.227542962954874284e+01,1.125347198339556826e+03
1.652482523031125083e+02,1.227893939116254707e+01,1.125248760352654244e+03
1.665342503690353624e+02,1.229982322781233250e+01,1.124175098984557962e+03
1.682202762887092433e+02,1.233276070577790051e+01,1.125509596524467042e+03
1.748738038632737926e+02,1.244722174288262195e+01,1.123520422551110642e+03
1.784388974956957838e+02,1.251383568346101072e+01,1.125322924152581891e+03
1.784651878819037165e+02,1.251688000325814265e+01,1.126602332778791151e+03
